Candidate_ID,Name,Email,Phone,DOB,Verification_Status,Turnaround_Time_Days,Employment_Check,Education_Check,Criminal_Record_Check,Document_Issues_Flag,Report_Generated,Inconsistent_Flag
CID1981,Jerry Gibson,farmeremily@nguyen-young.net,001-294-346-4044x2769,1984-04-03 00:00:00,In Progress,7,Pending,Pending,Pending,0,2025-05-02 00:00:00,0
CID1982,Phillip Fleming,christina45@gmail.com,+1-671-509-2581x89302,1991-07-28 00:00:00,In Progress,15,Fail,Pending,Record Found,0,2025-07-01 00:00:00,1
CID1983,Victor Perez,ldavis@kelly-snyder.org,+1-234-691-6443x877,1991-06-15 00:00:00,Pending,24,Fail,Pass,Record Found,0,2025-06-01 00:00:00,1
CID1984,John Ramos,marcrandall@short.com,2142105690,1986-01-21 00:00:00,In Progress,17,Pass,Pending,Clear,0,2025-05-02 00:00:00,0
CID1985,Andrea Wright,bruceharris@gmail.com,862-811-3804x99677,1981-11-04 00:00:00,Verified,4,Pending,Pending,Pending,0,2025-07-01 00:00:00,0
CID1986,Margaret Olson,jamesfrye@yahoo.com,521.068.2273,1985-10-28 00:00:00,In Progress,29,Fail,Pending,Record Found,0,2025-05-19 00:00:00,1
CID1987,Russell White,pauladawson@beasley.com,569.957.8207x426,1985-05-27 00:00:00,In Progress,22,Pass,Fail,Record Found,0,2025-07-08 00:00:00,1
CID1988,Emma Harris,rmoss@gmail.com,+1-409-435-9711,1998-02-09 00:00:00,Verified,25,Pending,Pending,Record Found,0,2025-06-07 00:00:00,0
CID1989,Sarah Delacruz,jacksonluis@hotmail.com,+1-696-049-4357x2073,1987-07-29 00:00:00,In Progress,13,Fail,Pass,Record Found,1,2025-07-11 00:00:00,1
CID1990,Valerie Cruz,marybruce@gmail.com,970.758.4622x16374,1988-06-24 00:00:00,Verified,18,Fail,Fail,Record Found,0,2025-05-21 00:00:00,1
CID1991,Laura Nelson,miguel64@yahoo.com,001-506-418-3256x6111,1998-06-09 00:00:00,In Progress,1,Pending,Pass,Pending,0,2025-06-20 00:00:00,0
CID1992,Brenda Lutz,stephensonkatherine@rodriguez.com,(908)832-6199x4904,1981-04-20 00:00:00,Verified,16,Pending,Pending,Pending,0,2025-04-23 00:00:00,0
CID1993,Jacob Hernandez,russell70@graham.net,232-922-4392,1986-01-02 00:00:00,In Progress,13,Pending,Fail,Pending,0,2025-04-21 00:00:00,1
CID1994,Brian Dunn,grichardson@ryan.biz,190-512-1302,1996-05-06 00:00:00,In Progress,10,Pending,Pass,Pending,0,2025-04-21 00:00:00,0
CID1995,Carla Torres,erika25@gmail.com,902.141.8856x449,1980-10-07 00:00:00,Pending,12,Pass,Pending,Clear,0,2025-04-28 00:00:00,0
CID1996,Daniel Thomas,tcarlson@yahoo.com,408-028-4253x28233,1983-04-22 00:00:00,Pending,2,Pending,Pass,Pending,0,2025-07-03 00:00:00,0
CID1997,Melissa Franklin,ljohnson@gmail.com,159-696-9869x613,1981-06-17 00:00:00,In Progress,23,Fail,Pass,Record Found,0,2025-05-27 00:00:00,1
CID1998,Samantha Thornton,hartsandra@wheeler-vasquez.biz,308.462.2383x4897,1988-02-17 00:00:00,In Progress,3,Fail,Pass,Pending,1,2025-05-06 00:00:00,1
CID1999,Joshua Trujillo,morrisbrian@simpson-serrano.info,001-241-121-8722x08992,1995-01-15 00:00:00,Discrepancy,10,Pass,Pending,Clear,0,2025-05-11 00:00:00,0
